county_fips,year,total_population,state_fips,death_drug_poisonings_unintentional,total_morphine_mg,state,county_name,mortality_rate,mean_mortality_rate_per_state_year,filled_mortality_rate
67,2012,6657.0,47,,4813824.4725,TN,HANCOCK,,18.239666787822205,18.239666787822205
67,2013,6621.0,47,,5980507.0125,TN,HANCOCK,,21.699522894115194,21.699522894115194
67,2014,6619.0,47,,5598712.0125,TN,HANCOCK,,23.82709707042026,23.82709707042026
67,2015,6577.0,47,,4771043.7,TN,HANCOCK,,25.003335428058495,25.003335428058495
69,2006,27816.0,47,,3928431.3075,TN,HARDEMAN,,18.2546946034877,18.2546946034877
69,2007,27835.0,47,,4534607.2875,TN,HARDEMAN,,18.677771696555308,18.677771696555308
69,2008,27837.0,47,,5042755.0125,TN,HARDEMAN,,15.886663609871944,15.886663609871944
69,2009,27612.0,47,,5540219.7975,TN,HARDEMAN,,16.208993691934264,16.208993691934264
69,2010,27169.0,47,,6399116.6475,TN,HARDEMAN,,18.31952495071647,18.31952495071647
69,2011,26869.0,47,,7605958.9275,TN,HARDEMAN,,20.49503011368999,20.49503011368999
69,2012,26612.0,47,,7338277.365,TN,HARDEMAN,,18.239666787822205,18.239666787822205
69,2013,26360.0,47,,7321484.208000001,TN,HARDEMAN,,21.699522894115194,21.699522894115194
69,2014,25989.0,47,,8146565.2875,TN,HARDEMAN,,23.82709707042026,23.82709707042026
69,2015,25817.0,47,,8607276.795,TN,HARDEMAN,,25.003335428058495,25.003335428058495
71,2006,25863.0,47,,12869446.4518625,TN,HARDIN,,18.2546946034877,18.2546946034877
71,2007,25983.0,47,,11898443.694500001,TN,HARDIN,,18.677771696555308,18.677771696555308
71,2008,26059.0,47,,13121133.799,TN,HARDIN,,15.886663609871944,15.886663609871944
71,2009,26045.0,47,,13396208.6288625,TN,HARDIN,,16.208993691934264,16.208993691934264
71,2010,26050.0,47,,13350106.2825,TN,HARDIN,,18.31952495071647,18.31952495071647
71,2011,25869.0,47,,13984610.82,TN,HARDIN,,20.49503011368999,20.49503011368999
71,2012,25962.0,47,,14240253.3225,TN,HARDIN,,18.239666787822205,18.239666787822205
71,2013,25925.0,47,15.0,15292880.8425,TN,HARDIN,57.85920925747348,21.699522894115194,57.85920925747348
71,2014,25801.0,47,10.0,17774685.42,TN,HARDIN,38.75818766714468,23.82709707042026,38.75818766714468
71,2015,25754.0,47,11.0,16662777.780000001,TN,HARDIN,42.71181175739691,25.003335428058495,42.71181175739691
73,2006,56030.0,47,10.0,23891673.501725,TN,HAWKINS,17.84758165268606,18.2546946034877,17.84758165268606
73,2007,56380.0,47,12.0,27784456.7448125,TN,HAWKINS,21.28414331323164,18.677771696555308,21.28414331323164
73,2008,56698.0,47,,29919659.7648625,TN,HAWKINS,,15.886663609871944,15.886663609871944
73,2009,56856.0,47,12.0,33708985.4815875,TN,HAWKINS,21.105951878429718,16.208993691934264,21.105951878429718
73,2010,56870.0,47,12.0,37540935.06045,TN,HAWKINS,21.10075611042729,18.31952495071647,21.10075611042729
73,2011,56621.0,47,21.0,40107349.973175,TN,HAWKINS,37.088712668444565,20.49503011368999,37.088712668444565
73,2012,56560.0,47,,43713499.2640875,TN,HAWKINS,,18.239666787822205,18.239666787822205
73,2013,56696.0,47,14.0,42838411.37295,TN,HAWKINS,24.69310004233103,21.699522894115194,24.69310004233103
73,2014,56481.0,47,,39564084.2443125,TN,HAWKINS,,23.82709707042026,23.82709707042026
73,2015,56370.0,47,14.0,35268173.0331,TN,HAWKINS,24.83590562355863,25.003335428058495,24.83590562355863
75,2006,19288.0,47,,1138579.175,TN,HAYWOOD,,18.2546946034877,18.2546946034877
75,2007,19142.0,47,,1385476.6500000001,TN,HAYWOOD,,18.677771696555308,18.677771696555308
75,2008,18996.0,47,,1752902.9478125002,TN,HAYWOOD,,15.886663609871944,15.886663609871944
75,2009,18860.0,47,,1992737.15295,TN,HAYWOOD,,16.208993691934264,16.208993691934264
75,2010,18812.0,47,,2354554.9050000003,TN,HAYWOOD,,18.31952495071647,18.31952495071647
75,2011,18546.0,47,,2648269.8825,TN,HAYWOOD,,20.49503011368999,20.49503011368999
75,2012,18276.0,47,,2595985.5524999998,TN,HAYWOOD,,18.239666787822205,18.239666787822205
75,2013,18234.0,47,,3095301.915,TN,HAYWOOD,,21.699522894115194,21.699522894115194
75,2014,18235.0,47,,3381059.9625000004,TN,HAYWOOD,,23.82709707042026,23.82709707042026
75,2015,18036.0,47,,3520490.4825,TN,HAYWOOD,,25.003335428058495,25.003335428058495
77,2006,27066.0,47,,4946204.295,TN,HENDERSON,,18.2546946034877,18.2546946034877
77,2007,27370.0,47,,6196604.802999999,TN,HENDERSON,,18.677771696555308,18.677771696555308
77,2008,27655.0,47,,7432622.9675,TN,HENDERSON,,15.886663609871944,15.886663609871944
77,2009,27748.0,47,,10389881.8125,TN,HENDERSON,,16.208993691934264,16.208993691934264
77,2010,27788.0,47,,10879191.645,TN,HENDERSON,,18.31952495071647,18.31952495071647
77,2011,28039.0,47,,12103054.5413625,TN,HENDERSON,,20.49503011368999,20.49503011368999
77,2012,28082.0,47,,14452569.0225,TN,HENDERSON,,18.239666787822205,18.239666787822205
77,2013,28042.0,47,,15567555.255,TN,HENDERSON,,21.699522894115194,21.699522894115194
77,2014,28093.0,47,,17618282.475,TN,HENDERSON,,23.82709707042026,23.82709707042026
77,2015,28078.0,47,,16467626.9475,TN,HENDERSON,,25.003335428058495,25.003335428058495
79,2006,31686.0,47,12.0,16942232.0683625,TN,HENRY,37.871615224389316,18.2546946034877,37.871615224389316
79,2007,31833.0,47,,23599257.988825,TN,HENRY,,18.677771696555308,18.677771696555308
79,2008,32106.0,47,,24749084.7347125,TN,HENRY,,15.886663609871944,15.886663609871944
79,2009,32234.0,47,,26399441.5688625,TN,HENRY,,16.208993691934264,16.208993691934264
79,2010,32398.0,47,,28341905.611275,TN,HENRY,,18.31952495071647,18.31952495071647
79,2011,32440.0,47,,29895511.30725,TN,HENRY,,20.49503011368999,20.49503011368999
79,2012,32377.0,47,,33004425.770325,TN,HENRY,,18.239666787822205,18.239666787822205
79,2013,32250.0,47,,36398449.141575,TN,HENRY,,21.699522894115194,21.699522894115194
79,2014,32245.0,47,,38696814.623175,TN,HENRY,,23.82709707042026,23.82709707042026
79,2015,32127.0,47,,36666100.9428,TN,HENRY,,25.003335428058495,25.003335428058495
81,2006,24159.0,47,,3079629.315,TN,HICKMAN,,18.2546946034877,18.2546946034877
81,2007,24490.0,47,,3718626.0,TN,HICKMAN,,18.677771696555308,18.677771696555308
81,2008,24623.0,47,,3838952.235,TN,HICKMAN,,15.886663609871944,15.886663609871944
81,2009,24597.0,47,,4325990.79,TN,HICKMAN,,16.208993691934264,16.208993691934264
81,2010,24647.0,47,,5439391.912725,TN,HICKMAN,,18.31952495071647,18.31952495071647
81,2011,24364.0,47,,6046892.512724999,TN,HICKMAN,,20.49503011368999,20.49503011368999
81,2012,24192.0,47,,7094230.9725,TN,HICKMAN,,18.239666787822205,18.239666787822205
81,2013,24207.0,47,,9964078.9275,TN,HICKMAN,,21.699522894115194,21.699522894115194
81,2014,24465.0,47,,11459107.95,TN,HICKMAN,,23.82709707042026,23.82709707042026
81,2015,24373.0,47,,11827978.3425,TN,HICKMAN,,25.003335428058495,25.003335428058495
83,2006,8080.0,47,,3018855.6075,TN,HOUSTON,,18.2546946034877,18.2546946034877
83,2007,8219.0,47,,3688875.075,TN,HOUSTON,,18.677771696555308,18.677771696555308
83,2008,8320.0,47,,3367334.1,TN,HOUSTON,,15.886663609871944,15.886663609871944
83,2009,8375.0,47,,3294904.935,TN,HOUSTON,,16.208993691934264,16.208993691934264
83,2010,8451.0,47,,3631238.070225,TN,HOUSTON,,18.31952495071647,18.31952495071647
83,2011,8347.0,47,,3677667.382725,TN,HOUSTON,,20.49503011368999,20.49503011368999
83,2012,8424.0,47,,4176501.2625,TN,HOUSTON,,18.239666787822205,18.239666787822205
83,2013,8276.0,47,,5490488.4375,TN,HOUSTON,,21.699522894115194,21.699522894115194
83,2014,8221.0,47,,7365626.0625,TN,HOUSTON,,23.82709707042026,23.82709707042026
83,2015,8124.0,47,,8579605.6425,TN,HOUSTON,,25.003335428058495,25.003335428058495
85,2006,18234.0,47,,5460984.078862499,TN,HUMPHREYS,,18.2546946034877,18.2546946034877
85,2007,18405.0,47,,5610386.186675,TN,HUMPHREYS,,18.677771696555308,18.677771696555308
85,2008,18411.0,47,,6192033.254437501,TN,HUMPHREYS,,15.886663609871944,15.886663609871944
85,2009,18477.0,47,,7978384.71045,TN,HUMPHREYS,,16.208993691934264,16.208993691934264
85,2010,18558.0,47,,9203299.035,TN,HUMPHREYS,,18.31952495071647,18.31952495071647
85,2011,18403.0,47,,11104350.1425,TN,HUMPHREYS,,20.49503011368999,20.49503011368999
85,2012,18287.0,47,,12266659.9125,TN,HUMPHREYS,,18.239666787822205,18.239666787822205
85,2013,18244.0,47,,12833927.7825,TN,HUMPHREYS,,21.699522894115194,21.699522894115194
85,2014,18147.0,47,,13503967.0538625,TN,HUMPHREYS,,23.82709707042026,23.82709707042026
85,2015,18157.0,47,,13034440.087499999,TN,HUMPHREYS,,25.003335428058495,25.003335428058495
87,2006,11317.0,47,,4278601.3833125,TN,JACKSON,,18.2546946034877,18.2546946034877
87,2007,11391.0,47,,4229056.3719,TN,JACKSON,,18.677771696555308,18.677771696555308
87,2008,11555.0,47,,4902619.8000375,TN,JACKSON,,15.886663609871944,15.886663609871944
87,2009,11539.0,47,,5436703.68,TN,JACKSON,,16.208993691934264,16.208993691934264
87,2010,11625.0,47,,5945691.3,TN,JACKSON,,18.31952495071647,18.31952495071647
87,2011,11558.0,47,,5736714.8663625,TN,JACKSON,,20.49503011368999,20.49503011368999
87,2012,11595.0,47,,8866643.8620375,TN,JACKSON,,18.239666787822205,18.239666787822205
87,2013,11561.0,47,,6807211.8568125,TN,JACKSON,,21.699522894115194,21.699522894115194
87,2014,11524.0,47,,6545163.945,TN,JACKSON,,23.82709707042026,23.82709707042026
87,2015,11534.0,47,,6318319.6875,TN,JACKSON,,25.003335428058495,25.003335428058495
89,2006,49079.0,47,,31041560.378225,TN,JEFFERSON,,18.2546946034877,18.2546946034877
89,2007,50184.0,47,17.0,37967732.232,TN,JEFFERSON,33.87533875338753,18.677771696555308,33.87533875338753
89,2008,51014.0,47,10.0,44991349.5438625,TN,JEFFERSON,19.602462069235898,15.886663609871944,19.602462069235898
89,2009,51288.0,47,11.0,53355353.741587505,TN,JEFFERSON,21.447512088597723,16.208993691934264,21.447512088597723
89,2010,51714.0,47,,60165584.64045,TN,JEFFERSON,,18.31952495071647,18.31952495071647
89,2011,51908.0,47,10.0,62017485.90795,TN,JEFFERSON,19.264853201818603,20.49503011368999,19.264853201818603
89,2012,52300.0,47,,56041802.272725,TN,JEFFERSON,,18.239666787822205,18.239666787822205
89,2013,52134.0,47,,49381961.685,TN,JEFFERSON,,21.699522894115194,21.699522894115194
89,2014,52408.0,47,,44004852.7125,TN,JEFFERSON,,23.82709707042026,23.82709707042026
89,2015,53011.0,47,,38755705.6425,TN,JEFFERSON,,25.003335428058495,25.003335428058495
91,2006,18059.0,47,,7044130.122725,TN,JOHNSON,,18.2546946034877,18.2546946034877
91,2007,18212.0,47,,9169714.775,TN,JOHNSON,,18.677771696555308,18.677771696555308
91,2008,18220.0,47,,9448125.873174999,TN,JOHNSON,,15.886663609871944,15.886663609871944
91,2009,18203.0,47,,10635678.001125,TN,JOHNSON,,16.208993691934264,16.208993691934264
91,2010,18286.0,47,,9275847.045225,TN,JOHNSON,,18.31952495071647,18.31952495071647
91,2011,18223.0,47,,8703589.425,TN,JOHNSON,,20.49503011368999,20.49503011368999
91,2012,18159.0,47,,8884452.367725,TN,JOHNSON,,18.239666787822205,18.239666787822205
91,2013,18014.0,47,,8568291.75,TN,JOHNSON,,21.699522894115194,21.699522894115194
91,2014,17935.0,47,,8376681.75,TN,JOHNSON,,23.82709707042026,23.82709707042026
91,2015,17842.0,47,,8353898.4675,TN,JOHNSON,,25.003335428058495,25.003335428058495
93,2006,411785.0,47,58.0,388623550.4655875,TN,KNOX,14.085020095438153,18.2546946034877,14.085020095438153
93,2007,419096.0,47,66.0,467663833.646,TN,KNOX,15.74818180082845,18.677771696555308,15.74818180082845
93,2008,425276.0,47,90.0,511930497.400175,TN,KNOX,21.162727264176677,15.886663609871944,21.162727264176677
93,2009,429475.0,47,62.0,521448671.2897125,TN,KNOX,14.436230281157227,16.208993691934264,14.436230281157227
93,2010,432938.0,47,77.0,558885839.3433374,TN,KNOX,17.785456578078154,18.31952495071647,17.785456578078154
93,2011,436776.0,47,73.0,594115436.9693625,TN,KNOX,16.71337252962617,20.49503011368999,16.71337252962617
93,2012,440791.0,47,80.0,554235456.5153625,TN,KNOX,18.149190886383796,18.239666787822205,18.149190886383796
93,2013,444314.0,47,92.0,384677326.70902497,TN,KNOX,20.706077233668083,21.699522894115194,20.706077233668083
93,2014,447903.0,47,119.0,319922837.6710875,TN,KNOX,26.568252501099565,23.82709707042026,26.568252501099565
93,2015,451297.0,47,139.0,282135873.05489993,TN,KNOX,30.800116109790228,25.003335428058495,30.800116109790228
95,2006,7846.0,47,,1117803.0525,TN,LAKE,,18.2546946034877,18.2546946034877
95,2007,7846.0,47,,1291769.685,TN,LAKE,,18.677771696555308,18.677771696555308
95,2008,7812.0,47,,1848355.7625,TN,LAKE,,15.886663609871944,15.886663609871944
95,2009,7804.0,47,,2242713.915,TN,LAKE,,16.208993691934264,16.208993691934264
95,2010,7827.0,47,,2572793.475,TN,LAKE,,18.31952495071647,18.31952495071647
95,2011,7793.0,47,,2612255.82,TN,LAKE,,20.49503011368999,20.49503011368999
95,2012,7715.0,47,,2881372.725,TN,LAKE,,18.239666787822205,18.239666787822205
95,2013,7713.0,47,,3416698.2975,TN,LAKE,,21.699522894115194,21.699522894115194
95,2014,7680.0,47,,3709990.8,TN,LAKE,,23.82709707042026,23.82709707042026
95,2015,7602.0,47,,3963296.9289,TN,LAKE,,25.003335428058495,25.003335428058495
97,2006,27548.0,47,,5193316.1,TN,LAUDERDALE,,18.2546946034877,18.2546946034877
97,2007,27703.0,47,,5601156.725,TN,LAUDERDALE,,18.677771696555308,18.677771696555308
97,2008,27840.0,47,,6068285.6775,TN,LAUDERDALE,,15.886663609871944,15.886663609871944
97,2009,27860.0,47,,7960020.218400001,TN,LAUDERDALE,,16.208993691934264,16.208993691934264
97,2010,27721.0,47,,9382625.0743125,TN,LAUDERDALE,,18.31952495071647,18.31952495071647
97,2011,27701.0,47,,11030660.45295,TN,LAUDERDALE,,20.49503011368999,20.49503011368999
97,2012,27694.0,47,,11943481.35,TN,LAUDERDALE,,18.239666787822205,18.239666787822205
97,2013,27573.0,47,,11176221.5213625,TN,LAUDERDALE,,21.699522894115194,21.699522894115194
97,2014,27357.0,47,,11243782.26,TN,LAUDERDALE,,23.82709707042026,23.82709707042026
97,2015,26903.0,47,,11094208.575,TN,LAUDERDALE,,25.003335428058495,25.003335428058495
99,2006,40773.0,47,,13579363.2188625,TN,LAWRENCE,,18.2546946034877,18.2546946034877
99,2007,41072.0,47,13.0,16102492.0563625,TN,LAWRENCE,31.65173354109856,18.677771696555308,31.65173354109856
99,2008,41272.0,47,,18659452.081225,TN,LAWRENCE,,15.886663609871944,15.886663609871944
99,2009,41487.0,47,,21590377.590225,TN,LAWRENCE,,16.208993691934264,16.208993691934264
99,2010,41967.0,47,,26754300.1163625,TN,LAWRENCE,,18.31952495071647,18.31952495071647
99,2011,42162.0,47,,31773401.4038625,TN,LAWRENCE,,20.49503011368999,20.49503011368999
99,2012,42154.0,47,14.0,35955687.7699875,TN,LAWRENCE,33.211557622052474,18.239666787822205,33.211557622052474
99,2013,42028.0,47,,36459639.196125,TN,LAWRENCE,,21.699522894115194,21.699522894115194
99,2014,42304.0,47,,38696869.16295,TN,LAWRENCE,,23.82709707042026,23.82709707042026
99,2015,42592.0,47,,39864145.9392,TN,LAWRENCE,,25.003335428058495,25.003335428058495
101,2006,11817.0,47,,3755605.025,TN,LEWIS,,18.2546946034877,18.2546946034877
101,2007,11961.0,47,,4556106.4875,TN,LEWIS,,18.677771696555308,18.677771696555308
101,2008,11986.0,47,,4727692.275,TN,LEWIS,,15.886663609871944,15.886663609871944
101,2009,12078.0,47,,5658883.3875,TN,LEWIS,,16.208993691934264,16.208993691934264
101,2010,12173.0,47,,6639778.912500001,TN,LEWIS,,18.31952495071647,18.31952495071647
101,2011,12146.0,47,,7256561.385,TN,LEWIS,,20.49503011368999,20.49503011368999
101,2012,11942.0,47,,7948929.045,TN,LEWIS,,18.239666787822205,18.239666787822205
101,2013,11994.0,47,,7095906.2363625,TN,LEWIS,,21.699522894115194,21.699522894115194
101,2014,11886.0,47,,7704225.51,TN,LEWIS,,23.82709707042026,23.82709707042026
101,2015,11875.0,47,,7913144.67,TN,LEWIS,,25.003335428058495,25.003335428058495
103,2006,32310.0,47,,11939046.132,TN,LINCOLN,,18.2546946034877,18.2546946034877
103,2007,32563.0,47,,12233826.92195,TN,LINCOLN,,18.677771696555308,18.677771696555308
103,2008,32975.0,47,,11377382.822,TN,LINCOLN,,15.886663609871944,15.886663609871944
103,2009,33138.0,47,,11968561.41,TN,LINCOLN,,16.208993691934264,16.208993691934264
103,2010,33382.0,47,,13590533.5275,TN,LINCOLN,,18.31952495071647,18.31952495071647
103,2011,33387.0,47,,15523378.616362501,TN,LINCOLN,,20.49503011368999,20.49503011368999
103,2012,33379.0,47,,18372903.5663625,TN,LINCOLN,,18.239666787822205,18.239666787822205
103,2013,33499.0,47,,18381806.4113625,TN,LINCOLN,,21.699522894115194,21.699522894115194
103,2014,33443.0,47,,19081764.6038625,TN,LINCOLN,,23.82709707042026,23.82709707042026
103,2015,33609.0,47,,19431699.51,TN,LINCOLN,,25.003335428058495,25.003335428058495
105,2006,45207.0,47,,26971208.2745,TN,LOUDON,,18.2546946034877,18.2546946034877
105,2007,46294.0,47,,28983610.674500003,TN,LOUDON,,18.677771696555308,18.677771696555308
105,2008,47342.0,47,,29129879.3468625,TN,LOUDON,,15.886663609871944,15.886663609871944
105,2009,47940.0,47,,35462831.1263625,TN,LOUDON,,16.208993691934264,16.208993691934264
105,2010,48710.0,47,,39480670.3390875,TN,LOUDON,,18.31952495071647,18.31952495071647
105,2011,49188.0,47,,53824350.8175,TN,LOUDON,,20.49503011368999,20.49503011368999
105,2012,49823.0,47,10.0,55914779.9815875,TN,LOUDON,20.071051522389258,18.239666787822205,20.071051522389258
105,2013,50386.0,47,,48565154.94045,TN,LOUDON,,21.699522894115194,21.699522894115194
105,2014,50586.0,47,10.0,39386033.8875,TN,LOUDON,19.76831534416637,23.82709707042026,19.76831534416637
105,2015,50916.0,47,,35910634.71,TN,LOUDON,,25.003335428058495,25.003335428058495
107,2006,51610.0,47,,27199057.3582625,TN,MCMINN,,18.2546946034877,18.2546946034877
107,2007,51912.0,47,10.0,29795453.8100125,TN,MCMINN,19.263368777931884,18.677771696555308,19.263368777931884
107,2008,52284.0,47,,32592361.3063125,TN,MCMINN,,15.886663609871944,15.886663609871944
107,2009,52332.0,47,,35998693.0824375,TN,MCMINN,,16.208993691934264,16.208993691934264
107,2010,52176.0,47,18.0,39491997.4292625,TN,MCMINN,34.4986200551978,18.31952495071647,34.4986200551978
107,2011,52335.0,47,12.0,45235298.578575,TN,MCMINN,22.92920607623961,20.49503011368999,22.92920607623961
107,2012,52441.0,47,,53721349.0813125,TN,MCMINN,,18.239666787822205,18.239666787822205
107,2013,52431.0,47,,52264865.50905,TN,MCMINN,,21.699522894115194,21.699522894115194
107,2014,52675.0,47,11.0,48980602.394737504,TN,MCMINN,20.8827717133365,23.82709707042026,20.8827717133365
107,2015,52502.0,47,,44426045.6313,TN,MCMINN,,25.003335428058495,25.003335428058495
109,2006,25445.0,47,,12061949.450225001,TN,MCNAIRY,,18.2546946034877,18.2546946034877
109,2007,25541.0,47,,11406436.0135,TN,MCNAIRY,,18.677771696555308,18.677771696555308
109,2008,25766.0,47,,10977769.506000001,TN,MCNAIRY,,15.886663609871944,15.886663609871944
109,2009,25940.0,47,,12480663.6713625,TN,MCNAIRY,,16.208993691934264,16.208993691934264
109,2010,26066.0,47,,13296004.4925,TN,MCNAIRY,,18.31952495071647,18.31952495071647
109,2011,26077.0,47,,13588755.045,TN,MCNAIRY,,20.49503011368999,20.49503011368999
109,2012,26142.0,47,,15166905.439087499,TN,MCNAIRY,,18.239666787822205,18.239666787822205
109,2013,26035.0,47,,17353760.8575,TN,MCNAIRY,,21.699522894115194,21.699522894115194
109,2014,26032.0,47,,19152301.6725,TN,MCNAIRY,,23.82709707042026,23.82709707042026
109,2015,25864.0,47,10.0,19967005.11,TN,MCNAIRY,38.66377977111043,25.003335428058495,38.66377977111043
111,2006,21556.0,47,,4491118.39,TN,MACON,,18.2546946034877,18.2546946034877
111,2007,21693.0,47,,6006867.429725,TN,MACON,,18.677771696555308,18.677771696555308
111,2008,22017.0,47,,6683080.2235,TN,MACON,,15.886663609871944,15.886663609871944
111,2009,22110.0,47,,7644860.9325,TN,MACON,,16.208993691934264,16.208993691934264
111,2010,22237.0,47,,9014075.6625,TN,MACON,,18.31952495071647,18.31952495071647
111,2011,22455.0,47,,9408900.0375,TN,MACON,,20.49503011368999,20.49503011368999
111,2012,22488.0,47,,10647343.807725001,TN,MACON,,18.239666787822205,18.239666787822205
111,2013,22637.0,47,,11209148.107725,TN,MACON,,21.699522894115194,21.699522894115194
111,2014,22919.0,47,,12696726.825,TN,MACON,,23.82709707042026,23.82709707042026
111,2015,23076.0,47,,15183372.8514,TN,MACON,,25.003335428058495,25.003335428058495
113,2006,96681.0,47,,27546499.083975002,TN,MADISON,,18.2546946034877,18.2546946034877
113,2007,97021.0,47,,27527038.0193125,TN,MADISON,,18.677771696555308,18.677771696555308
113,2008,97064.0,47,,31296532.210975,TN,MADISON,,15.886663609871944,15.886663609871944
113,2009,97727.0,47,,37157587.038862504,TN,MADISON,,16.208993691934264,16.208993691934264
113,2010,98249.0,47,,41299819.9575,TN,MADISON,,18.31952495071647,18.31952495071647
113,2011,98084.0,47,,45316183.091475,TN,MADISON,,20.49503011368999,20.49503011368999
113,2012,98505.0,47,,48014587.599075,TN,MADISON,,18.239666787822205,18.239666787822205
113,2013,98730.0,47,,48529734.381675005,TN,MADISON,,21.699522894115194,21.699522894115194
113,2014,98134.0,47,,47957008.678950004,TN,MADISON,,23.82709707042026,23.82709707042026
113,2015,97569.0,47,,46568949.65280001,TN,MADISON,,25.003335428058495,25.003335428058495
115,2006,27992.0,47,,9041073.0435,TN,MARION,,18.2546946034877,18.2546946034877
115,2007,28074.0,47,,10252780.9305,TN,MARION,,18.677771696555308,18.677771696555308
115,2008,28138.0,47,,12118958.2965,TN,MARION,,15.886663609871944,15.886663609871944
115,2009,28143.0,47,,15049641.885225,TN,MARION,,16.208993691934264,16.208993691934264
115,2010,28220.0,47,,15447799.4175,TN,MARION,,18.31952495071647,18.31952495071647
115,2011,28099.0,47,,19926117.3675,TN,MARION,,20.49503011368999,20.49503011368999
115,2012,28226.0,47,,17915055.36,TN,MARION,,18.239666787822205,18.239666787822205
115,2013,28326.0,47,,17939897.2913625,TN,MARION,,21.699522894115194,21.699522894115194
115,2014,28405.0,47,,18657199.71,TN,MARION,,23.82709707042026,23.82709707042026
115,2015,28397.0,47,,17957842.6125,TN,MARION,,25.003335428058495,25.003335428058495
117,2006,28821.0,47,,11903127.9875,TN,MARSHALL,,18.2546946034877,18.2546946034877
117,2007,29494.0,47,,15158147.081225,TN,MARSHALL,,18.677771696555308,18.677771696555308
117,2008,30108.0,47,,15318895.816850001,TN,MARSHALL,,15.886663609871944,15.886663609871944
117,2009,30403.0,47,,14955804.682725,TN,MARSHALL,,16.208993691934264,16.208993691934264
117,2010,30687.0,47,,17433095.4040875,TN,MARSHALL,,18.31952495071647,18.31952495071647
117,2011,30848.0,47,,21027496.5375,TN,MARSHALL,,20.49503011368999,20.49503011368999
117,2012,30971.0,47,,25001972.505,TN,MARSHALL,,18.239666787822205,18.239666787822205
117,2013,31140.0,47,,21723811.0275,TN,MARSHALL,,21.699522894115194,21.699522894115194
117,2014,31287.0,47,,24113936.122500002,TN,MARSHALL,,23.82709707042026,23.82709707042026
117,2015,31590.0,47,,28854015.3339,TN,MARSHALL,,25.003335428058495,25.003335428058495
119,2006,75795.0,47,,23320461.112725,TN,MAURY,,18.2546946034877,18.2546946034877
119,2007,77857.0,47,,27232796.381862503,TN,MAURY,,18.677771696555308,18.677771696555308
119,2008,79666.0,47,11.0,29104360.033225,TN,MAURY,13.807646925915698,15.886663609871944,13.807646925915698
119,2009,80685.0,47,,34987381.972725004,TN,MAURY,,16.208993691934264,16.208993691934264
119,2010,81172.0,47,13.0,42710735.7075,TN,MAURY,16.015374759769376,18.31952495071647,16.015374759769376
119,2011,81528.0,47,,47709962.737500004,TN,MAURY,,20.49503011368999,20.49503011368999
119,2012,82054.0,47,15.0,54867462.63795,TN,MAURY,18.280644453652474,18.239666787822205,18.280644453652474
119,2013,83618.0,47,,56896473.3488625,TN,MAURY,,21.699522894115194,21.699522894115194
119,2014,85384.0,47,18.0,59465453.0588625,TN,MAURY,21.081233017895624,23.82709707042026,21.081233017895624
119,2015,87425.0,47,13.0,62124881.6475,TN,MAURY,14.869888475836431,25.003335428058495,14.869888475836431
121,2006,11346.0,47,,1811631.48,TN,MEIGS,,18.2546946034877,18.2546946034877
121,2007,11436.0,47,,2616079.8,TN,MEIGS,,18.677771696555308,18.677771696555308
121,2008,11606.0,47,,2289126.6574999997,TN,MEIGS,,15.886663609871944,15.886663609871944
121,2009,11753.0,47,,2605735.905,TN,MEIGS,,16.208993691934264,16.208993691934264
121,2010,11792.0,47,,3128916.8348625,TN,MEIGS,,18.31952495071647,18.31952495071647
121,2011,11687.0,47,,5544636.135,TN,MEIGS,,20.49503011368999,20.49503011368999
121,2012,11668.0,47,,8131611.967499999,TN,MEIGS,,18.239666787822205,18.239666787822205
121,2013,11659.0,47,,7280107.4175,TN,MEIGS,,21.699522894115194,21.699522894115194
121,2014,11703.0,47,,5695037.715,TN,MEIGS,,23.82709707042026,23.82709707042026
121,2015,11804.0,47,,5650880.805,TN,MEIGS,,25.003335428058495,25.003335428058495
123,2006,42955.0,47,,18370859.8443625,TN,MONROE,,18.2546946034877,18.2546946034877
123,2007,43735.0,47,,21144215.981537502,TN,MONROE,,18.677771696555308,18.677771696555308
123,2008,44437.0,47,,23620710.7765875,TN,MONROE,,15.886663609871944,15.886663609871944
123,2009,44341.0,47,,27939436.36545,TN,MONROE,,16.208993691934264,16.208993691934264
123,2010,44610.0,47,,41629610.088,TN,MONROE,,18.31952495071647,18.31952495071647
123,2011,44903.0,47,,53111174.4638625,TN,MONROE,,20.49503011368999,20.49503011368999
123,2012,45095.0,47,,47611176.11295,TN,MONROE,,18.239666787822205,18.239666787822205
123,2013,45228.0,47,,43913518.2579375,TN,MONROE,,21.699522894115194,21.699522894115194
123,2014,45391.0,47,,48458665.7227125,TN,MONROE,,23.82709707042026,23.82709707042026
123,2015,45625.0,47,11.0,42289669.0629,TN,MONROE,24.10958904109589,25.003335428058495,24.10958904109589
125,2006,153054.0,47,,32792819.0115,TN,MONTGOMERY,,18.2546946034877,18.2546946034877
125,2007,160642.0,47,15.0,36413355.28095,TN,MONTGOMERY,9.337533148242676,18.677771696555308,9.337533148242676
125,2008,162144.0,47,,42615139.47225,TN,MONTGOMERY,,15.886663609871944,15.886663609871944
125,2009,168866.0,47,15.0,53223611.6740875,TN,MONTGOMERY,8.882782798195018,16.208993691934264,8.882782798195018
125,2010,173159.0,47,17.0,65020402.07295,TN,MONTGOMERY,9.817566514013134,18.31952495071647,9.817566514013134
