county_fips,year,total_population,state_fips,death_drug_poisonings_unintentional,mortality_rate,mean_mortality_rate_per_state_year,filled_mortality_rate
175,2003,7135.0,48,,,8.526071492045281,8.526071492045281
175,2004,7071.0,48,,,7.5751570676608875,7.5751570676608875
175,2005,7070.0,48,,,8.75774348408746,8.75774348408746
175,2006,7121.0,48,,,12.545769398754976,12.545769398754976
175,2007,7142.0,48,,,9.459096890055822,9.459096890055822
175,2008,7164.0,48,,,10.073195142204476,10.073195142204476
175,2009,7157.0,48,,,11.214503287680074,11.214503287680074
175,2010,7219.0,48,,,10.423583013677874,10.423583013677874
175,2011,7208.0,48,,,10.510762041968544,10.510762041968544
175,2012,7331.0,48,,,9.643108331165203,9.643108331165203
175,2013,7452.0,48,,,9.382469924535565,9.382469924535565
175,2014,7506.0,48,,,9.98091462955963,9.98091462955963
175,2015,7513.0,48,,,9.551080383817931,9.551080383817931
177,2003,19181.0,48,,,8.526071492045281,8.526071492045281
177,2004,19370.0,48,,,7.5751570676608875,7.5751570676608875
177,2005,19656.0,48,,,8.75774348408746,8.75774348408746
177,2006,19633.0,48,,,12.545769398754976,12.545769398754976
177,2007,19512.0,48,,,9.459096890055822,9.459096890055822
177,2008,19538.0,48,,,10.073195142204476,10.073195142204476
177,2009,19628.0,48,,,11.214503287680074,11.214503287680074
177,2010,19797.0,48,,,10.423583013677874,10.423583013677874
177,2011,19755.0,48,,,10.510762041968544,10.510762041968544
177,2012,19930.0,48,,,9.643108331165203,9.643108331165203
177,2013,20143.0,48,,,9.382469924535565,9.382469924535565
177,2014,20347.0,48,,,9.98091462955963,9.98091462955963
177,2015,20510.0,48,,,9.551080383817931,9.551080383817931
179,2003,21762.0,48,,,8.526071492045281,8.526071492045281
179,2004,21551.0,48,,,7.5751570676608875,7.5751570676608875
179,2005,21776.0,48,,,8.75774348408746,8.75774348408746
179,2006,22100.0,48,,,12.545769398754976,12.545769398754976
179,2007,22438.0,48,,,9.459096890055822,9.459096890055822
179,2008,22772.0,48,,,10.073195142204476,10.073195142204476
179,2009,22719.0,48,,,11.214503287680074,11.214503287680074
179,2010,22470.0,48,,,10.423583013677874,10.423583013677874
179,2011,22661.0,48,,,10.510762041968544,10.510762041968544
179,2012,22920.0,48,,,9.643108331165203,9.643108331165203
179,2013,22996.0,48,,,9.382469924535565,9.382469924535565
179,2014,23432.0,48,,,9.98091462955963,9.98091462955963
179,2015,23265.0,48,,,9.551080383817931,9.551080383817931
181,2003,114421.0,48,,,8.526071492045281,8.526071492045281
181,2004,114998.0,48,,,7.5751570676608875,7.5751570676608875
181,2005,115666.0,48,,,8.75774348408746,8.75774348408746
181,2006,117174.0,48,11.0,9.387748135251849,12.545769398754976,9.387748135251849
181,2007,118331.0,48,,,9.459096890055822,9.459096890055822
181,2008,118834.0,48,,,10.073195142204476,10.073195142204476
181,2009,120069.0,48,17.0,14.158525514495832,11.214503287680074,14.158525514495832
181,2010,121034.0,48,14.0,11.566997703124741,10.423583013677874,11.566997703124741
181,2011,121430.0,48,17.0,13.99983529605534,10.510762041968544,13.99983529605534
181,2012,121854.0,48,15.0,12.309813383229109,9.643108331165203,12.309813383229109
181,2013,122362.0,48,18.0,14.710449322502084,9.382469924535565,14.710449322502084
181,2014,123599.0,48,12.0,9.708816414372285,9.98091462955963,9.708816414372285
181,2015,125628.0,48,,,9.551080383817931,9.551080383817931
183,2003,113775.0,48,,,8.526071492045281,8.526071492045281
183,2004,114541.0,48,,,7.5751570676608875,7.5751570676608875
183,2005,115402.0,48,13.0,11.264969411275368,8.75774348408746,11.264969411275368
183,2006,117118.0,48,,,12.545769398754976,12.545769398754976
183,2007,118260.0,48,,,9.459096890055822,9.459096890055822
183,2008,119157.0,48,,,10.073195142204476,10.073195142204476
183,2009,121238.0,48,13.0,10.72271070126528,11.214503287680074,10.72271070126528
183,2010,121984.0,48,,,10.423583013677874,10.423583013677874
183,2011,122656.0,48,13.0,10.598747717192799,10.510762041968544,10.598747717192799
183,2012,123089.0,48,,,9.643108331165203,9.643108331165203
183,2013,123233.0,48,,,9.382469924535565,9.382469924535565
183,2014,123146.0,48,,,9.98091462955963,9.98091462955963
183,2015,123800.0,48,,,9.551080383817931,9.551080383817931
185,2003,25016.0,48,,,8.526071492045281,8.526071492045281
185,2004,25209.0,48,,,7.5751570676608875,7.5751570676608875
185,2005,25350.0,48,,,8.75774348408746,8.75774348408746
185,2006,25639.0,48,,,12.545769398754976,12.545769398754976
185,2007,26046.0,48,,,9.459096890055822,9.459096890055822
185,2008,26273.0,48,,,10.073195142204476,10.073195142204476
185,2009,26422.0,48,,,11.214503287680074,11.214503287680074
185,2010,26616.0,48,,,10.423583013677874,10.423583013677874
185,2011,26655.0,48,,,10.510762041968544,10.510762041968544
185,2012,26679.0,48,,,9.643108331165203,9.643108331165203
185,2013,26792.0,48,,,9.382469924535565,9.382469924535565
185,2014,26997.0,48,,,9.98091462955963,9.98091462955963
185,2015,27299.0,48,,,9.551080383817931,9.551080383817931
187,2003,98137.0,48,,,8.526071492045281,8.526071492045281
187,2004,101495.0,48,,,7.5751570676608875,7.5751570676608875
187,2005,105585.0,48,,,8.75774348408746,8.75774348408746
187,2006,111878.0,48,10.0,8.938307799567387,12.545769398754976,8.938307799567387
